ID,Text,Label 1,Label 2,Label 3
729_Cleand_Climate1.csv,RT @Siemens_Energy: It s time to accelerate! #Decarbonizing the world means joining forces & combining existing #technologies Our @LisaDa,Neutral,Positive,Negative
524_Cleand_Climate1.csv,RT @ErikSolheim: We need: - All coal plants in pre-construction phase cancelled. - Existing coal power capacity halved by 2030. - Full phas,Positive,Positive,Positive
447_Cleand_Climate1.csv,RT @CDNCrickles: This is a carbon tax without calling it a carbon tax. We also were doing this before with the PC govt and it wasn't worki,Positive,Positive,Neutral
242_Cleand_Climate1.csv,Climate Change's Looming Mental Health Crisis https://t.co/lxWDprW3lO via @WIRED #climatechange #esg #future #actnow,Positive,Neutral,Neutral
709_Cleand_Climate1.csv,RT @Roaming_Ryan: RT SciencePartyAus: RT Andrea Leong: These are the voices we should be listening to! I'm gutted every time a drought rel,Positive,not-relevant,Positive
165_Cleand_Climate1.csv,@jxwbooks ...We're overdue for an Ice Age. That you blame your political enemies of being responsible for climate change is pure evil. You hate progress you hate prosperity. You want to harm innocent people that don't agree with you.,Negative,Negative,Negative
1191_Cleand_Climate1.csv,To fed 10 billion people by 2050 will require an overhaul of the entire food system. Of course overpopulation is a huge problem but such numbers are inertial from current levels. Don t say that it should be 9 or 8 billion unless you re a genocide. https://t.co/8IPVC2D0SV,Positive,Positive,Positive
119_Cleand_Climate1.csv,@Vote4Pedro2018 @jimmy_dore @AndrewGillum @RonDeSantisFL @insideFPL Please watch this. It's an informative series that highlights how the IPCC climate models are not using the correct starting data which drastically overstates the amount of climate change,Negative,Neutral,Neutral
975_Cleand_Climate1.csv,RT @leggett: On Monday @washingtonpost said that media needs to report on climate change like it was the only story that matters. Their ho,Positive,Positive,Positive
770_Cleand_Climate1.csv,RT @Tweets_From_E: Everyone might as well start wilding wilding https://t.co/WxaHkDtAHt,not-relevant,Neutral,Neutral
1242_Cleand_Climate1.csv,Wow!!! What a great way to show the information. Shame it s not a nicer story Interactive: The impacts of climate change at 1.5C 2C and beyond https://t.co/jxNbJEQFhZ,Neutral,Neutral,Neutral
693_Cleand_Climate1.csv,RT @PrisonPlanetTV: Why Are Democrats Ignoring This Man Made Climate Change? https://t.co/eEsJBVzdKl,Positive,Neutral,Neutral
1222_Cleand_Climate1.csv,When Liberal candidates flee their own party s policy stance...,not-relevant,not-relevant,Negative
878_Cleand_Climate1.csv,RT @drkerrynphelps: High-profile independent Kerryn Phelps has released a 6-point plan to tackle climate change and has pledged that if el,Positive,Neutral,Positive
801_Cleand_Climate1.csv,RT @adelaidedrones: Our first update involves our work with the @wheathub and @AustPlantPhenom featured here on @7NewsAdelaide. Spot our Di,Positive,not-relevant,Neutral
1145_Cleand_Climate1.csv,Studies published by both MIT and Colombia indicate that in the next thirty years agriculture production will be cut down by about 50% due to pollution and climate change.,Positive,Neutral,Positive
596_Cleand_Climate1.csv,RT @Julietilsen: 100 companies produce 71% of climate-changing crap. I ride my bike recycle compost take transit plant bee & butterfly,Positive,Positive,Neutral
929_Cleand_Climate1.csv,RT @ialhusseini: Help me change the world. For every 1 000 new followers I receive I will donate $1 000 to @RAN. The Rainforest Action Net,Positive,Positive,Positive
724_Cleand_Climate1.csv,RT @SenatorLeahy: .@TomTolesToons drives home what scientists have long known: Climate change is real and so are the devastating consequen,Neutral,Positive,Positive
1068_Cleand_Climate1.csv,RT @sistersreport: Catholics who work on the climate change issue say the world has a moral and ethical imperative to act following the,Neutral,Positive,Positive
78_Cleand_Climate1.csv,@KevinBarr66 With climate change its now October 10 and hot and muggy as hell. I am so god damn depressed.,Positive,Neutral,Neutral
180_Cleand_Climate1.csv,@ramana_brf @universal_sci @rajreddynyc Over the course of billions of years the climate does slowly change and species slowly adapt and evolve to the new climate. With artificial Human intervention we have shortened the time span to a mere 150 years givi,Negative,Positive,Positive
647_Cleand_Climate1.csv,RT @MichaelEMann: #Michael had 155 mph winds at landfall--roundoff error from a cat 5 and the STRONGEST landfalling Atlantic hurricane on,Positive,Positive,not-relevant
442_Cleand_Climate1.csv,RT @BridgeMuir: Sad reality #ipcc #auspol #climatechange #banksy https://t.co/UkZIIWNZoA,Positive,Neutral,Neutral
1119_Cleand_Climate1.csv,RT @wwf_uk: What difference will half-a-degree more of #globalwarming make to our world? A big one. #IPCC #ClimateChange https://t.co/ya3s6,Positive,Negative,Positive
365_Cleand_Climate1.csv,Many of us #StandOnEveryCorner to fight against #climatebreakdown. https://t.co/ArGQ8CHqUf,Positive,Positive,Positive
160_Cleand_Climate1.csv,@jacksawyer1975 @TorontoStar @fordnation Dear mr spanky Ford is removing the climate change incentives put in place and that is what I refer to,Positive,Negative,Positive
288_Cleand_Climate1.csv,Fuck it let s die,not-relevant,not-relevant,not-relevant
211_Cleand_Climate1.csv,Agreed but I have a lot of faith in @LondonBreed,Neutral,Neutral,not-relevant
134_Cleand_Climate1.csv,@autodesk It s great to see #Women4Climate not only empowering women but also finding ways to combat climate change in cities.,Positive,Negative,not-relevant
319_Cleand_Climate1.csv,How stupid are #gop voters ? They deny #ClimateChange and there is a deadly horrific #hurricane tearing through the #FloridaPanhandle ? #idiots #hurricanemichael2018 #HurricaneSeason @marcorubio @FLGovScott @Morning_Joe @JoeNBC @billmaher @morningmika @SenBobCorker @KamalaHarris,Neutral,Positive,Positive
970_Cleand_Climate1.csv,RT @kristenschaaled: If you re at least 18 years old you can vote people in that want to stop this. Right now all 3 branches are run by REP,Positive,Neutral,Positive
893_Cleand_Climate1.csv,RT @erinbiba: *CLIMATE CHANGE IS A SOCIAL JUSTICE ISSUE* https://t.co/esXaPonuH9,Neutral,Positive,Neutral
1160_Cleand_Climate1.csv,The environment is severely screwed politicians like the current POTUS are ignoring their responsibilities and big private corporations are doing nothing to help. Happy Wednesday. https://t.co/1V3yLrYmRp,Positive,Neutral,Negative
1083_Cleand_Climate1.csv,RT @taraxandra: Here we see CNN prepping the climate change narrative with falsehoods. historic storm ... etc. https://t.co/Wnof5lY2v5,Negative,Negative,not-relevant
662_Cleand_Climate1.csv,RT @Mr_TBFree: Paterson famously avoided consulting with his scientific advisors when he headed Defra. Gove learning from his example is,Positive,Neutral,Positive
924_Cleand_Climate1.csv,RT @heidiroop: What an honor to be on @KIRO7Seattle talking about the new @IPCC_CH #SR15 report what it means for our future in the #PNW,Positive,Neutral,Positive
1268_Cleand_Climate1.csv,i dont even know how to help this is so sad,not-relevant,Negative,not-relevant
73_Cleand_Climate1.csv,@JohnWDean @LeslieMarshall Climate Change is Another Liberal FARCE!,Positive,Negative,Negative
380_Cleand_Climate1.csv,Only .5C lower than the Paris goal will be enough to evade massive increases in poverty famine and bad weather events according to this report... this link summarized some of the findings in a quick read: https://t.co/Avgce2Pzav,Positive,Positive,Positive
847_Cleand_Climate1.csv,RT @chriskkenny: Paul wants you to pay higher power prices so he isn't embarrassed by Australia's lack of wokeness back home among his Guar,Positive,Positive,Neutral
642_Cleand_Climate1.csv,RT @MazurikL: My favorite car dealership has a message for the Democrats! THE TRUTH IS ON THE WAY & IT WONT SET YOU FREE! #DeepStateUnmaske,Positive,Neutral,Negative
1114_Cleand_Climate1.csv,RT @wakmax: THREAD I ve been pretty sad since Monday morning's IPCC report. For over half my lifetime I ve cared deeply about something cal,not-relevant,not-relevant,not-relevant
565_Cleand_Climate1.csv,RT @IPCC_CH: The @IPCC_CH report on #GlobalWarming of 1.5 C is one of the most important #climatechange reports ever published. Limiting te,Positive,Positive,Positive
1037_Cleand_Climate1.csv,RT @rchiverrell: 22.06 hrs on the MSc fieldclass @livunigeog EnvSci and Climate And Environmental Change Masters - not a creature is sleepi,Neutral,Neutral,not-relevant
47_Cleand_Climate1.csv,@DanRather is a gem,not-relevant,Positive,Neutral
488_Cleand_Climate1.csv,RT @DanRather: Coal miners are proud people and they should be. Their hard work and sacrifice won wars and powered American industry. Now,Positive,not-relevant,Positive
283_Cleand_Climate1.csv,Every hurricane breaking records..climate change is real,Positive,Positive,Positive
616_Cleand_Climate1.csv,RT @KevinMurfy: @WFLAJosh Sadly Americans aren't taking climate change seriously enough. Trump's recent policies have sealed Florida's and,Positive,Positive,Positive
411_Cleand_Climate1.csv,RT @Almagro_OEA2015: The recently released report Global Warming of 1.5 C of @IPCC_CH is an urgent call to start acting NOW on #climatechan,Neutral,Positive,Positive
334_Cleand_Climate1.csv,I love Elizabeth Kolbert's writing,not-relevant,Positive,not-relevant
257_Cleand_Climate1.csv,Count yourself in. https://t.co/xBsEvc88iC,not-relevant,not-relevant,not-relevant
519_Cleand_Climate1.csv,RT @EricHolthaus: Adaptation to climate change is allowing planetary suicide. The only way to adapt to a civilizational-scale risk is to,Positive,Positive,Negative
862_Cleand_Climate1.csv,RT @davidfrum: Wheeler's all-consuming online life leaves him zero time to comment on UN climate change report. https://t.co/6fXtHQEzOy,Positive,Neutral,Neutral
580_Cleand_Climate1.csv,RT @JeanneMartin25: Investing in green while keeping your investments in brown/ dirty assets constant -or worse increasing them- won't get,Positive,Positive,Positive
765_Cleand_Climate1.csv,RT @TransitCenter: Mayors going on about climate change while continuing to roll out red carpets for cars are not solving anything. Better,Positive,Positive,Positive
1237_Cleand_Climate1.csv,Wonderful thread on climate change,not-relevant,Neutral,Positive
1032_Cleand_Climate1.csv,RT @plantbasedmiss: THREAD: The UN reported today that we have 12 years to stop climate change before we see catastrophic environmental di,Neutral,Neutral,Positive
42_Cleand_Climate1.csv,@CColose Money can be made on alternative energies and other climate solutions. Climate change does not mean an end to capitalism any more then ending the whale oil industry was an end to capitalism. It just means some industries will do better and others,Positive,Positive,Neutral
688_Cleand_Climate1.csv,RT @PaulEDawson: If you care about the economy you should fight climate change. Unchecked climate change is going to be stupendously expens,Positive,Positive,Negative
816_Cleand_Climate1.csv,RT @annemariayritys: This land this air this water this Planet is our legacy to future generations . https://t.co/xmoWjxiA6F #climatech,Positive,Positive,not-relevant
611_Cleand_Climate1.csv,RT @KateZerrenner: There are so many vested interests and so much public aversion to rapid change... It s daunting. Conversely the chance,Positive,Positive,Positive
739_Cleand_Climate1.csv,RT @SquigglyVolcano: This was easily one of the most fun features I've ever worked on. Meet the scientists using @FortniteGame to fight cli,Positive,not-relevant,Neutral
534_Cleand_Climate1.csv,RT @GeorgeMonbiot: 4 reasons for using #climatebreakdown not climate change: 1. It better conveys the extent of the problem 2. People don',Positive,Positive,Positive
1006_Cleand_Climate1.csv,RT @nanpansky: The 100 companies producing 71% of global emissions https://t.co/H3z1LQpPbz,Positive,Neutral,Neutral
457_Cleand_Climate1.csv,RT @CarbonBrief: Guest post: 13 ocean-based solutions for tackling climate change | @NERCscience @uniofeastanglia https://t.co/MYhUHPpX5D,Neutral,Positive,Positive
252_Cleand_Climate1.csv,Climate change: Why it's not too big: New Zealand Herald https://t.co/X2yE5yThT2 #environment | More w/ Eco-Search: https://t.co/dD4vNqqyJG,Neutral,Negative,Positive
175_Cleand_Climate1.csv,@oscaron @nonya_bidniss Wait...it gets better....there are Weather Warriors that believe you can pray away deepstate soros pizzagate HAARP manufactured hurricanes BUT THAT CLIMATE CHANGE IS HOCUS POCUS! METEOR NOW PLZ https://t.co/y69dHscINT,Neutral,Negative,Negative
303_Cleand_Climate1.csv,Guess what? we will soon have climate change stories translated into Hindustani. working with @FijianGovt teacher reps from 25 primary and secondary schools including the @spc_cps . We already have translations in Urdu Vosa Vaka Viti Te-Kiribati Bislama Tuvaluan and Tongan. https://t.co/zk2QRpCehy,Positive,Positive,Neutral
206_Cleand_Climate1.csv,A must see!,not-relevant,not-relevant,not-relevant
129_Cleand_Climate1.csv,@akornblatt @KamalaHarris Do you think climate change exist with or without human impacts? What steps do you personally take to reduce your carbon footprint?,Neutral,Neutral,Neutral
